ID,Título,Entidade,Data de abertura,Última atualização,Status,Prioridade,Requerente - Requerente,Atribuído - Técnico,Categoria,Unnamed: 10,descricao
10 558,SUBSTITUIÇÃO QUADRO ELÉTRICO ANTIGO LABORATÓRIOS (1 QUADRO M),Entidade raiz,2019-10-31 10:30,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"No início da manhã, foi identificado que substituição quadro elétrico antigo laboratórios (1 quadro m), e houve necessidade de intervenção da equipe de TI."
10 559,SUBSTITUIÇÃO QUADRO ELÉTRICO ANTIGO CANTINA (1 QUADRO P),Entidade raiz,2019-10-31 10:31,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que substituição quadro elétrico antigo cantina (1 quadro p), e a situação causou atraso nas atividades planejadas."
10 560,INSTALAÇÃO ELETROCALHA GINÁSIO INTERNO (200 MT),Entidade raiz,2019-10-31 10:33,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Em um atendimento recente, verificou-se que instalação eletrocalha ginásio interno (200 mt), e houve necessidade de intervenção da equipe de TI."
10 561,INSTALAÇÃO TOMADAS DENTRO DO GINÁSIO,Entidade raiz,2019-10-31 10:35,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"No início da manhã, foi identificado que instalação tomadas dentro do ginásio, e o incidente ocorreu de forma inesperada."
10 562,INSTALAÇÃO ILUMINAÇÃO LATERAL GINÁSIO,Entidade raiz,2019-10-31 10:36,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que instalação iluminação lateral ginásio, e a situação causou atraso nas atividades planejadas."
10 828,Mudança de ponto de internet,Entidade raiz,2020-01-21 09:25,2020-07-02 11:06,Em atendimento (atribuído),Média,Requerente_029,,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que mudança de ponto de internet, e o problema impactou diretamente suas tarefas diárias."
11 352,Notícia em outro item,Entidade raiz,2020-05-31 14:25,2020-06-01 10:23,Em atendimento (atribuído),Alta,Requerente_060,Atribuído_018,CECOM,,"No início da manhã, foi identificado que notícia em outro item, e houve necessidade de intervenção da equipe de TI."
3 026,Implantação IPV6,Entidade raiz,2015-10-22 10:00,2020-05-06 14:21,Em atendimento (planejado),Média,Requerente_004,Atribuído_035,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que implantação ipv6, e foi necessário suporte técnico para resolução."
11 282,SISAE - Site institucional - REGULAMENTO DE CONDUTA DISCENTE,Entidade raiz,2020-03-20 15:25,2020-03-23 11:00,Em atendimento (atribuído),Média,Requerente_088,Atribuído_018,CECOM,,"Ao tentar realizar suas atividades, o colaborador percebeu que sisae - site institucional - regulamento de conduta discente, e o problema impactou diretamente suas tarefas diárias."
11 079,Imagem para divulgar ''[PESSOA]'' para sexta-feira,Entidade raiz,2020-02-19 13:19,2020-02-20 09:32,Em atendimento (atribuído),Alta,Requerente_088,Atribuído_018,CECOM,,"O chamado foi aberto após constatar que imagem para divulgar ''[pessoa]'' para sexta-feira, e a situação causou atraso nas atividades planejadas."
9 012,Organizar cabeamento estruturado rack lan - Somente dados CPD-ADM,Entidade raiz,2019-01-17 12:26,2020-02-04 14:38,Em atendimento (atribuído),Baixa,Requerente_056,Atribuído_023,TI,,"Durante o expediente, o usuário relatou que organizar cabeamento estruturado rack lan - somente dados cpd-adm, e o incidente ocorreu de forma inesperada."
5 120,Reestrutura configuracoes e topologias de rede bloco sala de aula,Entidade raiz,2017-02-08 22:06,2020-02-04 14:21,Em atendimento (atribuído),Baixa,Requerente_056,Atribuído_012,TI,,"O chamado foi aberto após constatar que reestrutura configuracoes e topologias de rede bloco sala de aula, e o incidente ocorreu de forma inesperada."
2 239,Identificação de fibras em caixas de passagem,Entidade raiz,2014-10-30 08:03,2020-02-04 14:15,Em atendimento (atribuído),Baixa,Requerente_056,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que identificação de fibras em caixas de passagem, e o incidente ocorreu de forma inesperada."
10 816,Som para ginásio 10/02,Entidade raiz,2020-01-17 11:54,2020-01-17 11:54,Em atendimento (atribuído),Alta,Requerente_039,,PROGRAMAÇÃO VISUAL,,"Durante o expediente, o usuário relatou que som para ginásio 10/02, e o incidente ocorreu de forma inesperada."
10 601,Instalação de pontos de rede no Ginásio,Entidade raiz,2019-11-07 15:46,2019-11-07 15:50,Em atendimento (atribuído),Média,Requerente_089,Atribuído_021,TI,,"Durante o expediente, o usuário relatou que instalação de pontos de rede no ginásio, e a situação causou atraso nas atividades planejadas."
10 574,Necessidades futuras projeto cabeamento,Entidade raiz,2019-11-01 16:14,2019-11-01 16:14,Em atendimento (atribuído),Média,Requerente_004,,TI,,"No início da manhã, foi identificado que necessidades futuras projeto cabeamento, e foi necessário suporte técnico para resolução."
6 852,[SERVIDOR] com problema nos discos,Entidade raiz,2017-12-13 11:15,2019-08-12 11:40,Em atendimento (atribuído),Média,Requerente_056,Atribuído_001,,,"No início da manhã, foi identificado que [servidor] com problema nos discos, e houve necessidade de intervenção da equipe de TI."
9 958,Piso elevado em CPDs,Entidade raiz,2019-07-09 09:44,2019-07-09 09:45,Em atendimento (atribuído),Média,Requerente_004,Atribuído_012,TI,,"O chamado foi aberto após constatar que piso elevado em cpds, e o incidente ocorreu de forma inesperada."
9 932,Fusão de fibras ópticas,Entidade raiz,2019-07-04 14:12,2019-07-04 14:16,Em atendimento (atribuído),Média,Requerente_004,Atribuído_012,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que fusão de fibras ópticas, e o incidente ocorreu de forma inesperada."
7 903,Instalação de um ponto de rede no auditório,Entidade raiz,2018-06-11 11:27,2019-07-04 09:36,Em atendimento (atribuído),Média,Requerente_089,Atribuído_001,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que instalação de um ponto de rede no auditório, e foi necessário suporte técnico para resolução."
7 199,PONTO ALMOXARIFADO LABORATÓRIOS,Entidade raiz,2018-02-16 21:25,2019-07-04 08:39,Em atendimento (atribuído),Média,Requerente_025,Atribuído_001,TI > Cabeamento Estruturado,,"Ao tentar realizar suas atividades, o colaborador percebeu que ponto almoxarifado laboratórios, e houve necessidade de intervenção da equipe de TI."
5 064,Mudar nome das salas nas planilhas de cabeamento estruturado,Entidade raiz,2017-02-03 19:42,2019-07-04 08:36,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,,,"O chamado foi aberto após constatar que mudar nome das salas nas planilhas de cabeamento estruturado, e o problema impactou diretamente suas tarefas diárias."
781,Estudo e implementação para [ATIVO_REDE] rotear a rede,Entidade raiz,2013-05-09 08:48,2017-09-28 17:49,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Rede > Melhorias performance,,"Ao tentar realizar suas atividades, o colaborador percebeu que estudo e implementação para [ativo_rede] rotear a rede, e a situação causou atraso nas atividades planejadas."
673,Revisar politicas fw,Entidade raiz,2013-04-09 16:54,2017-09-28 17:48,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Rede > Melhorias performance > Segurança,,"Durante o expediente, o usuário relatou que revisar politicas fw, e a situação causou atraso nas atividades planejadas."
773,Hospedar [SALA] no POP-SC,Entidade raiz,2013-05-09 08:36,2017-09-28 17:48,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Servidores,,"Durante o expediente, o usuário relatou que hospedar [sala] no pop-sc, e foi necessário suporte técnico para resolução."
779,Separar [ATIVO_REDE] proxy,Entidade raiz,2013-05-09 08:48,2017-09-28 17:48,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Rede > Melhorias performance > Segurança,,"Ao tentar realizar suas atividades, o colaborador percebeu que separar [ativo_rede] proxy, e o incidente ocorreu de forma inesperada."
5 119,Reestruturar configuracoes e topologias de rede bloco pedagógico,Entidade raiz,2017-02-08 21:58,2017-02-24 13:27,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,,,"No início da manhã, foi identificado que reestruturar configuracoes e topologias de rede bloco pedagógico, e o problema impactou diretamente suas tarefas diárias."
772,DNS para rede interna,Entidade raiz,2013-05-09 08:36,2016-02-25 08:12,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Servidores,,"Em um atendimento recente, verificou-se que dns para rede interna, e foi necessário suporte técnico para resolução."
776,Implantar spanning tree na rede,Entidade raiz,2013-05-09 08:48,2016-02-25 08:12,Em atendimento (planejado),Média,Requerente_056,Atribuído_012,TI > Rede > Melhorias performance,,"Em um atendimento recente, verificou-se que implantar spanning tree na rede, e houve necessidade de intervenção da equipe de TI."
